data,ticker,preco_fechamento_ajustado,volume_negociado,m_6,dy
2015-08-31,OGXP3,3.0,625662.0,97080504.0,0.0
2015-09-30,OGXP3,4.0,593574.0,129440672.0,0.0
2015-10-31,OGXP3,4.0,59986.0,129440672.0,0.0
2015-11-30,OGXP3,3.0,39738.0,97080504.0,0.0
2015-12-31,OGXP3,3.0,78430.0,97080504.0,0.0
2016-01-31,OGXP3,2.0,121910.0,64720336.0,0.0
2016-02-29,OGXP3,3.0,59856.0,97080504.0,0.0
2016-03-31,OGXP3,10.0,25805265.0,323601679.0,0.0
2016-04-30,OGXP3,8.0,2307445.0,258881343.0,0.0
2016-05-31,OGXP3,6.0,352591.0,194161007.0,0.0
2016-06-30,OGXP3,3.61,204824.0,116820206.0,0.0
2016-07-31,OGXP3,5.63,1205377.0,182187746.0,0.0
2016-08-31,OGXP3,5.66,607434.0,183158551.0,0.0
2016-09-30,OGXP3,4.92,202961.0,159212027.0,0.0
2016-10-31,OGXP3,5.5,3245967.0,177980924.0,0.0
2016-11-30,OGXP3,5.1,352317.0,165036857.0,0.0
2016-12-31,OGXP3,4.4,165701.0,142384739.0,0.0
2017-01-31,OGXP3,4.4,71042.0,142384739.0,0.0
2017-02-28,OGXP3,3.95,150377.0,127822664.0,0.0
2017-03-31,OGXP3,3.74,111488.0,121027028.0,0.0
2017-04-30,OGXP3,3.34,158930.0,108082961.0,0.0
2017-05-31,OGXP3,3.01,61573.0,97404106.0,0.0
2017-06-30,OGXP3,3.94,437510.0,127499062.0,0.0
2017-07-31,OGXP3,4.17,150667.0,134941901.0,0.0
2017-08-31,OGXP3,4.06,188999.0,131382282.0,0.0
2017-09-30,OGXP3,3.89,107235.0,125881054.0,0.0
2017-10-31,OGXP3,3.62,121833.0,117143808.0,0.0
2017-11-30,OGXP3,3.4,51062.0,110024571.0,0.0
2017-12-31,OGXP3,3.15,66350.0,101934529.0,0.0
2018-01-31,OGXP3,3.12,78350.0,100963724.0,0.0
2018-02-28,OGXP3,3.08,442318.0,99669317.0,0.0
2018-03-31,OGXP3,3.5,179493.0,113260588.0,0.0
2018-04-30,OGXP3,3.5,172438.0,113260588.0,0.0
2018-05-31,OGXP3,3.17,256508.0,102581733.0,0.0
2018-06-30,OGXP3,3.01,228024.0,97404106.0,0.0
2018-07-31,OGXP3,2.96,21635.0,95786097.0,0.0
2018-08-31,OGXP3,2.67,65918.0,86401649.0,0.0
2018-09-30,OGXP3,2.62,20161.0,84783640.0,0.0
2018-10-31,OGXP3,2.54,131639.0,82194827.0,0.0
2018-11-30,OGXP3,1.89,130634.0,61160718.0,0.0
2018-12-31,OGXP3,1.5,32460.0,48540252.0,0.0
2019-01-31,OGXP3,1.63,265641.0,52747074.0,0.0
2012-12-31,OIBR3,8044.07,3023780.0,15454931400.0,0.16692844633842793
2013-01-31,OIBR3,8913.46,16805966.0,15724469250.0,0.15064675551330048
2013-02-28,OIBR3,7420.56,15599915.0,13867499350.0,0.18095438679999998
2013-03-31,OIBR3,6511.31,16931647.0,11471388350.0,0.29348966228633094
2013-04-30,OIBR3,5518.22,10951924.0,9458649110.0,0.13926418648387098
2013-05-31,OIBR3,4019.21,99469202.0,7326118270.0,0.19120420941491842
2013-06-30,OIBR3,4122.27,5712408.0,7332105360.0,0.18642410417954547
2013-07-31,OIBR3,4206.59,4958209.0,7709497230.0,0.18268731812694874
2013-08-31,OIBR3,3560.14,17447956.0,6517430320.0,0.13439173274473684
2013-09-30,OIBR3,4530.0,5989894.0,7841284610.0,0.18003564998233992
2013-10-31,OIBR3,4020.0,5766616.0,6912789460.0,0.20287599363681594
2013-11-30,OIBR3,3870.0,4992293.0,6595303290.0,0.21073940424289406
2013-12-31,OIBR3,3610.0,5364331.0,6463522510.0,0.2259173114736842
2014-01-31,OIBR3,4600.0,5759075.0,7751426660.0,0.1772959770478261
2014-02-28,OIBR3,4020.0,983427.0,6709116200.0,0.20287599363681594
2014-03-31,OIBR3,3230.0,5640731.0,5672802430.0,0.09438789782972137
2014-04-30,OIBR3,2250.0,44616171.0,3911657170.0,0.13549907110666667
2014-05-31,OIBR3,2050.0,12231552.0,3552239770.0,0.1487184926780488
2014-06-30,OIBR3,2080.0,3943080.0,17112205890.0,0.14657351441826924
2014-07-31,OIBR3,1520.0,6301311.0,12762616050.0,0.20057428288815793
2014-08-31,OIBR3,1490.0,14348136.0,12562306120.0,0.2046126912684564
2014-09-30,OIBR3,1790.0,7381624.0,15080490450.0,0.0
2014-10-31,OIBR3,1370.0,24467568.0,11360444710.0,0.0
2014-11-30,OIBR3,1510.0,2369445.0,12218915490.0,0.0
2014-12-31,OIBR3,915.0,2768229.0,7545967782.0,0.0
2015-01-31,OIBR3,540.0,4181350.0,4401098830.0,0.0
2015-02-28,OIBR3,635.0,1702746.0,5216647230.0,0.0
2015-03-31,OIBR3,514.0,5312018.0,4406822910.0,0.0
2015-04-30,OIBR3,565.0,8347657.0,4850366800.0,0.0
2015-05-31,OIBR3,705.0,8844681.0,6063673940.0,0.0
2015-06-30,OIBR3,600.0,4734276.0,5064984450.0,0.0
2015-07-31,OIBR3,500.0,17202956.0,4200789280.0,0.0
2015-08-31,OIBR3,270.0,2028095.0,2317874400.0,0.0
2015-09-30,OIBR3,308.0,1437533.0,2478121830.0,0.0
2015-10-31,OIBR3,314.0,4092455.0,2111838740.0,0.0
2015-11-30,OIBR3,289.0,6038029.0,1834265870.0,0.0
2015-12-31,OIBR3,240.0,16679489.0,1802790150.0,0.0
2016-01-31,OIBR3,219.0,2949983.0,1723244010.0,0.0
2016-02-29,OIBR3,126.0,12203786.0,1032572510.0,0.0
2016-03-31,OIBR3,105.0,2357454.0,882821750.0,0.0
2016-04-30,OIBR3,86.0,14455313.0,735390780.0,0.0
2016-05-31,OIBR3,89.0,7040464.0,738081830.0,0.0
2016-06-30,OIBR3,195.0,26610001.0,1510865940.0,0.0
2016-07-31,OIBR3,300.0,5894707.0,2395264960.0,0.0
2016-08-31,OIBR3,398.0,21704255.0,3056247360.0,0.0
2016-09-30,OIBR3,370.0,20623012.0,2925979560.0,0.0
2016-10-31,OIBR3,331.0,1493940.0,2641787250.0,0.0
2016-11-30,OIBR3,275.0,2021254.0,2185670170.0,0.0
2016-12-31,OIBR3,263.0,1832952.0,2111815170.0,0.0
2017-01-31,OIBR3,365.0,17046431.0,2943050500.0,0.0
2017-02-28,OIBR3,424.0,12801906.0,3375045040.0,0.0
2017-03-31,OIBR3,414.0,8275443.0,3383950600.0,0.0
2017-04-30,OIBR3,409.0,1855353.0,3268530860.0,0.0
2017-05-31,OIBR3,397.0,1096970.0,3212025830.0,0.0
2017-06-30,OIBR3,404.0,6771972.0,3238283700.0,0.0
2017-07-31,OIBR3,427.0,5549159.0,3390354250.0,0.0
2017-08-31,OIBR3,449.0,4252019.0,3583062560.0,0.0
2017-09-30,OIBR3,505.0,2829735.0,3938234360.0,0.0
2017-10-31,OIBR3,468.0,2411690.0,3728916260.0,0.0
2017-11-30,OIBR3,452.0,1665411.0,3631494440.0,0.0
2017-12-31,OIBR3,363.0,4823458.0,2972276110.0,0.0
2018-01-31,OIBR3,360.0,20328302.0,2972739600.0,0.0
2018-02-28,OIBR3,404.0,19945878.0,3298219960.0,0.0
2018-03-31,OIBR3,394.0,22307833.0,3187253000.0,0.0
2018-04-30,OIBR3,387.0,8426980.0,3102636140.0,0.0
2018-05-31,OIBR3,352.0,12516587.0,2808887980.0,0.0
2018-06-30,OIBR3,350.0,10273727.0,2793950030.0,0.0
2018-07-31,OIBR3,296.0,47712749.0,2411129890.0,0.0
2018-08-31,OIBR3,277.0,4957216.0,2254235300.0,0.0
2018-09-30,OIBR3,225.0,2407428.0,1820107770.0,0.0
2018-10-31,OIBR3,280.0,57577287.0,6490654470.0,0.0
2018-11-30,OIBR3,144.0,10146812.0,3372840940.0,0.0
2018-12-31,OIBR3,125.0,10485141.0,2926652270.0,0.0
2019-01-31,OIBR3,130.0,38758934.0,3199075280.0,0.0
2019-02-28,OIBR3,179.0,182572537.0,4397770730.0,0.0
2019-03-31,OIBR3,152.0,89641448.0,3731503210.0,0.0
2019-04-30,OIBR3,169.0,61734173.0,10061029180.0,0.0
2019-05-31,OIBR3,147.0,46157467.0,8773185860.0,0.0
2019-06-30,OIBR3,160.0,197836911.0,9534614350.0,0.0
2019-07-31,OIBR3,156.0,128706197.0,9313796120.0,0.0
2019-08-31,OIBR3,119.0,437914122.0,7156481100.0,0.0
2019-09-30,OIBR3,95.0,85446685.0,5732203710.0,0.0
2019-10-31,OIBR3,95.0,72759609.0,5713276470.0,0.0
2019-11-30,OIBR3,92.0,136900681.0,5529918510.0,0.0
2019-12-31,OIBR3,86.0,59398065.0,5178975290.0,0.0
2020-01-31,OIBR3,98.0,71780621.0,5893479890.0,0.0
2020-02-29,OIBR3,100.0,240152470.0,6004677640.0,0.0
2020-03-31,OIBR3,50.0,32806911.0,3044925110.0,0.0
2020-04-30,OIBR3,62.0,58255861.0,3751543360.0,0.0
2020-05-31,OIBR3,75.0,103706010.0,4520858200.0,0.0
2020-06-30,OIBR3,120.0,218081954.0,7192364100.0,0.0
2020-07-31,OIBR3,182.0,875755834.0,11019616420.0,0.0
2020-08-31,OIBR3,170.0,279596330.0,10229402860.0,0.0
2020-09-30,OIBR3,175.0,228279364.0,10525535840.0,0.0
2020-10-31,OIBR3,155.0,154016735.0,9299994900.0,0.0
2020-11-30,OIBR3,212.0,368821164.0,12764868900.0,0.0
2020-12-31,OIBR3,220.0,156845130.0,13197041740.0,0.0
2021-01-31,OIBR3,208.0,342132448.0,12476228060.0,0.0
2021-02-28,OIBR3,188.0,301858275.0,11260150740.0,0.0
2021-03-31,OIBR3,191.0,210657833.0,11493981340.0,0.0
2021-04-30,OIBR3,170.0,133836755.0,10229402860.0,0.0
2021-05-31,OIBR3,151.0,78492577.0,9109144800.0,0.0
2021-06-30,OIBR3,151.0,134585491.0,10073727140.0,0.0
2021-07-31,OIBR3,119.0,58574370.0,7960718190.0,0.0
2021-08-31,OIBR3,111.0,78799340.0,7432860270.0,0.0
2021-09-30,OIBR3,100.0,48511621.0,6063036630.0,0.0
2021-10-31,OIBR3,89.0,79025386.0,5393878650.0,0.0
2021-11-30,OIBR3,88.0,42761015.0,5316986630.0,0.0
2021-12-31,OIBR3,76.0,23338464.0,4607213840.0,0.0
2022-01-31,OIBR3,107.0,239068757.0,7167354040.0,0.0
2022-02-28,OIBR3,80.0,24118690.0,5363751780.0,0.0
2022-03-31,OIBR3,82.0,26939593.0,5500448070.0,0.0
2022-04-30,OIBR3,78.0,66530468.0,5239673650.0,0.0
2022-05-31,OIBR3,73.0,50413509.0,4908185180.0,0.0
2022-06-30,OIBR3,56.0,51134237.0,3782873300.0,0.0
2022-07-31,OIBR3,47.0,29653174.0,3180713620.0,0.0
2022-08-31,OIBR3,55.0,21690926.0,3708956580.0,0.0
2022-09-30,OIBR3,39.0,24077349.0,2644584310.0,0.0
2022-10-31,OIBR3,25.0,27228259.0,1710695510.0,0.0
2022-11-30,OIBR3,20.0,8981144.0,1371080040.0,0.0
2022-12-31,OIBR3,17.0,17431446.0,1176143470.0,0.0
2023-01-31,OIBR3,24.1,85166523.0,1635337750.0,0.0
2023-02-28,OIBR3,20.2,62800801.0,1359680702.0,0.0
2023-03-31,OIBR3,10.7,6538914.0,730500240.0,0.0
2023-04-30,OIBR3,10.2,6464689.0,695750010.0,0.0
2023-05-31,OIBR3,10.0,5533644.0,681913010.0,0.0
2023-06-30,OIBR3,10.5,4495160.0,713981830.0,0.0
2023-07-31,OIBR3,10.3,8395435.0,709135440.0,0.0
2023-08-31,OIBR3,7.0,3597500.0,482086780.0,0.0
2023-09-30,OIBR3,6.1,2636526.0,423448070.0,0.0
2023-10-31,OIBR3,5.9,1525393.0,406456470.0,0.0
2023-11-30,OIBR3,6.5,1944270.0,445443790.0,0.0
2023-12-31,OIBR3,6.4,2431407.0,438209830.0,0.0
2024-01-31,OIBR3,6.2,1712756.0,423584180.0,0.0
2024-02-29,OIBR3,10.4,16584621.0,703593270.0,0.0
2024-03-31,OIBR3,6.6,14119037.0,455201430.0,0.0
2024-04-30,OIBR3,7.3,23780360.0,500634060.0,0.0
2024-05-31,OIBR3,6.0,968703.0,413848160.0,0.0
2024-06-30,OIBR3,5.4,7009089.0,369277198.0,0.0
2012-12-31,OIBR4,7201.2,19456714.0,15454931400.0,0.18378179909375
2013-01-31,OIBR4,6967.51,59044910.0,15724469250.0,0.18994590912546583
2013-02-28,OIBR4,6361.64,51170891.0,13867499350.0,0.2080359957088435
2013-03-31,OIBR4,5693.95,62490115.0,11471388350.0,0.33438576276885246
2013-04-30,OIBR4,4620.5,60906758.0,9458649110.0,0.16571031482626264
2013-05-31,OIBR4,3705.73,76855362.0,7326118270.0,0.20661613561460956
2013-06-30,OIBR4,3659.06,36343721.0,7332105360.0,0.20925154550765307
2013-07-31,OIBR4,3911.09,39853692.0,7709497230.0,0.1957675557016706
2013-08-31,OIBR4,3304.36,48581098.0,6517430320.0,0.1442623119858757
2013-09-30,OIBR4,4280.0,40388001.0,7841284610.0,0.19055175103271024
2013-10-31,OIBR4,3760.0,50375777.0,6912789460.0,0.21690465277127663
2013-11-30,OIBR4,3570.0,21132657.0,6595303290.0,0.22844859787675073
2013-12-31,OIBR4,3590.0,16303893.0,6463522510.0,0.22717590373816157
2014-01-31,OIBR4,4170.0,38022447.0,7751426660.0,0.19557829602398083
2014-02-28,OIBR4,3590.0,30952921.0,6709116200.0,0.22717590373816157
2014-03-31,OIBR4,3120.0,59715396.0,5672802430.0,0.09771567627884617
2014-04-30,OIBR4,2140.0,236464626.0,3911657170.0,0.14246397663084112
2014-05-31,OIBR4,1940.0,84735660.0,3552239770.0,0.15715098453092785
2014-06-30,OIBR4,1950.0,55904901.0,17112205890.0,0.15634508204615385
2014-07-31,OIBR4,1470.0,46783403.0,12762616050.0,0.2073965374081633
2014-08-31,OIBR4,1450.0,80060603.0,12562306120.0,0.2102571793034483
2014-09-30,OIBR4,1740.0,58017965.0,15080490450.0,0.0
2014-10-31,OIBR4,1300.0,105462247.0,11360444710.0,0.0
2014-11-30,OIBR4,1380.0,22099534.0,12218915490.0,0.0
2014-12-31,OIBR4,861.0,10762366.0,7545967782.0,0.0
2015-01-31,OIBR4,499.0,34784880.0,4401098830.0,0.0
2015-02-28,OIBR4,594.0,14089404.0,5216647230.0,0.0
2015-03-31,OIBR4,513.0,24584058.0,4406822910.0,0.0
2015-04-30,OIBR4,565.0,28906507.0,4850366800.0,0.0
2015-05-31,OIBR4,707.0,63932488.0,6063673940.0,0.0
2015-06-30,OIBR4,585.0,17583250.0,5064984450.0,0.0
2015-07-31,OIBR4,484.0,36567483.0,4200789280.0,0.0
2015-08-31,OIBR4,270.0,11744080.0,2317874400.0,0.0
2015-09-30,OIBR4,279.0,8366499.0,2478121830.0,0.0
2015-10-31,OIBR4,212.0,18019111.0,2111838740.0,0.0
2015-11-30,OIBR4,176.0,12496331.0,1834265870.0,0.0
2015-12-31,OIBR4,195.0,10821352.0,1802790150.0,0.0
2016-01-31,OIBR4,165.0,5701908.0,1723244010.0,0.0
2016-02-29,OIBR4,121.0,7550061.0,1032572510.0,0.0
2016-03-31,OIBR4,115.0,1395186.0,882821750.0,0.0
2016-04-30,OIBR4,102.0,7468717.0,735390780.0,0.0
2016-05-31,OIBR4,91.0,5057648.0,738081830.0,0.0
2016-06-30,OIBR4,132.0,42460867.0,1510865940.0,0.0
2016-07-31,OIBR4,248.0,13359775.0,2395264960.0,0.0
2016-08-31,OIBR4,252.0,26817224.0,3056247360.0,0.0
2016-09-30,OIBR4,288.0,19156071.0,2925979560.0,0.0
2016-10-31,OIBR4,273.0,3332036.0,2641787250.0,0.0
2016-11-30,OIBR4,221.0,4473910.0,2185670170.0,0.0
2016-12-31,OIBR4,225.0,3482949.0,2111815170.0,0.0
2017-01-31,OIBR4,320.0,69150307.0,2943050500.0,0.0
2017-02-28,OIBR4,344.0,34202282.0,3375045040.0,0.0
2017-03-31,OIBR4,392.0,19595670.0,3383950600.0,0.0
2017-04-30,OIBR4,340.0,5215577.0,3268530860.0,0.0
2017-05-31,OIBR4,355.0,4058476.0,3212025830.0,0.0
2017-06-30,OIBR4,342.0,2564121.0,3238283700.0,0.0
2017-07-31,OIBR4,341.0,6799381.0,3390354250.0,0.0
2017-08-31,OIBR4,370.0,16851487.0,3583062560.0,0.0
2017-09-30,OIBR4,358.0,8706209.0,3938234360.0,0.0
2017-10-31,OIBR4,382.0,7614029.0,3728916260.0,0.0
2017-11-30,OIBR4,388.0,5325019.0,3631494440.0,0.0
2017-12-31,OIBR4,347.0,3314289.0,2972276110.0,0.0
2018-01-31,OIBR4,360.0,3956616.0,2972739600.0,0.0
2018-02-28,OIBR4,380.0,10566297.0,3298219960.0,0.0
2018-03-31,OIBR4,352.0,13969187.0,3187253000.0,0.0
2018-04-30,OIBR4,328.0,5569429.0,3102636140.0,0.0
2018-05-31,OIBR4,290.0,7942481.0,2808887980.0,0.0
2018-06-30,OIBR4,289.0,1921932.0,2793950030.0,0.0
2018-07-31,OIBR4,275.0,11903697.0,2411129890.0,0.0
2018-08-31,OIBR4,256.0,1953890.0,2254235300.0,0.0
2018-09-30,OIBR4,201.0,1785194.0,1820107770.0,0.0
2018-10-31,OIBR4,241.0,11584838.0,6490654470.0,0.0
2018-11-30,OIBR4,146.0,5289464.0,3372840940.0,0.0
2018-12-31,OIBR4,126.0,2292413.0,2926652270.0,0.0
2019-01-31,OIBR4,134.0,3392130.0,3199075280.0,0.0
2019-02-28,OIBR4,180.0,23741505.0,4397770730.0,0.0
2019-03-31,OIBR4,151.0,9371292.0,3731503210.0,0.0
2019-04-30,OIBR4,168.0,4148530.0,10061029180.0,0.0
2019-05-31,OIBR4,160.0,3566043.0,8773185860.0,0.0
2019-06-30,OIBR4,165.0,5913858.0,9534614350.0,0.0
2019-07-31,OIBR4,172.0,4025916.0,9313796120.0,0.0
2019-08-31,OIBR4,164.0,22039962.0,7156481100.0,0.0
2019-09-30,OIBR4,143.0,1612354.0,5732203710.0,0.0
2019-10-31,OIBR4,131.0,2105821.0,5713276470.0,0.0
2019-11-30,OIBR4,125.0,2022257.0,5529918510.0,0.0
2019-12-31,OIBR4,123.0,1117795.0,5178975290.0,0.0
2020-01-31,OIBR4,135.0,3776568.0,5893479890.0,0.0
2020-02-29,OIBR4,132.0,2923359.0,6004677640.0,0.0
2020-03-31,OIBR4,93.0,1486027.0,3044925110.0,0.0
2020-04-30,OIBR4,100.0,753023.0,3751543360.0,0.0
2020-05-31,OIBR4,110.0,1977658.0,4520858200.0,0.0
2020-06-30,OIBR4,150.0,4163983.0,7192364100.0,0.0
2020-07-31,OIBR4,298.0,59950151.0,11019616420.0,0.0
2020-08-31,OIBR4,238.0,18437377.0,10229402860.0,0.0
2020-09-30,OIBR4,242.0,21488625.0,10525535840.0,0.0
2020-10-31,OIBR4,200.0,19226302.0,9299994900.0,0.0
2020-11-30,OIBR4,302.0,37197788.0,12764868900.0,0.0
2020-12-31,OIBR4,282.0,7980514.0,13197041740.0,0.0
2021-01-31,OIBR4,266.0,11169298.0,12476228060.0,0.0
2021-02-28,OIBR4,230.0,8766549.0,11260150740.0,0.0
2021-03-31,OIBR4,268.0,13827366.0,11493981340.0,0.0
2021-04-30,OIBR4,238.0,3248561.0,10229402860.0,0.0
2021-05-31,OIBR4,226.0,2053617.0,9109144800.0,0.0
2021-06-30,OIBR4,221.0,4797037.0,10073727140.0,0.0
2021-07-31,OIBR4,188.0,1444864.0,7960718190.0,0.0
2021-08-31,OIBR4,180.0,4310053.0,7432860270.0,0.0
2021-09-30,OIBR4,169.0,1014285.0,6063036630.0,0.0
2021-10-31,OIBR4,149.0,944514.0,5393878650.0,0.0
2021-11-30,OIBR4,137.0,1169944.0,5316986630.0,0.0
2021-12-31,OIBR4,128.0,546367.0,4607213840.0,0.0
2022-01-31,OIBR4,175.0,8278649.0,7167354040.0,0.0
2022-02-28,OIBR4,134.0,735012.0,5363751780.0,0.0
2022-03-31,OIBR4,139.0,949801.0,5500448070.0,0.0
2022-04-30,OIBR4,137.0,1010673.0,5239673650.0,0.0
2022-05-31,OIBR4,131.0,681669.0,4908185180.0,0.0
2022-06-30,OIBR4,110.0,2178594.0,3782873300.0,0.0
2022-07-31,OIBR4,96.0,959888.0,3180713620.0,0.0
2022-08-31,OIBR4,104.0,1855153.0,3708956580.0,0.0
2022-09-30,OIBR4,83.0,470412.0,2644584310.0,0.0
2022-10-31,OIBR4,63.0,917641.0,1710695510.0,0.0
2022-11-30,OIBR4,52.0,308891.0,1371080040.0,0.0
2022-12-31,OIBR4,51.0,596016.0,1176143470.0,0.0
2023-01-31,OIBR4,52.0,2035836.0,1635337750.0,0.0
2023-02-28,OIBR4,36.6,487085.0,1359680702.0,0.0
2023-03-31,OIBR4,25.9,91848.0,730500240.0,0.0
2023-04-30,OIBR4,24.3,166792.0,695750010.0,0.0
2023-05-31,OIBR4,23.7,73317.0,681913010.0,0.0
2023-06-30,OIBR4,23.6,85711.0,713981830.0,0.0
2023-07-31,OIBR4,28.7,157564.0,709135440.0,0.0
2023-08-31,OIBR4,19.6,116370.0,482086780.0,0.0
2023-09-30,OIBR4,19.2,20925.0,423448070.0,0.0
2023-10-31,OIBR4,16.6,284058.0,406456470.0,0.0
2023-11-30,OIBR4,16.8,35106.0,445443790.0,0.0
2023-12-31,OIBR4,16.3,165710.0,438209830.0,0.0
2024-01-31,OIBR4,15.2,101238.0,423584180.0,0.0
2024-02-29,OIBR4,21.1,923002.0,703593270.0,0.0
2024-03-31,OIBR4,18.9,234834.0,455201430.0,0.0
2024-04-30,OIBR4,19.1,660089.0,500634060.0,0.0
2024-05-31,OIBR4,17.2,27700.0,413848160.0,0.0
2024-06-30,OIBR4,13.46,475888.0,369277198.0,0.0
2018-04-30,OMGE3,16.86,2849264.0,1986108000.0,0.0053791139383155395
2018-05-31,OMGE3,16.1,12520944.0,1896580000.0,0.005633034844720496
2018-06-30,OMGE3,16.2,9479038.0,1908360000.0,0.005598263024691358
2018-07-31,OMGE3,16.09,1758732.0,1895402000.0,0.005636535798632691
2018-08-31,OMGE3,16.12,1351839.0,1898936000.0,0.005626045967741935
2018-09-30,OMGE3,14.7,5028386.0,1731660000.0,0.006169514353741497
2018-10-31,OMGE3,15.8,3727917.0,1861240000.0,0.005739991202531645
2018-11-30,OMGE3,15.87,2048246.0,1869486000.0,0.005714673030875867
2018-12-31,OMGE3,17.45,9912165.0,2055610000.0,0.005197241318051576
2019-01-31,OMGE3,20.19,5253225.0,2378382000.0,0.004491919811788013
2019-02-28,OMGE3,19.89,4157481.0,2343042000.0,0.004559671241830065
2019-03-31,OMGE3,19.5,10659603.0,2297100000.0,0.0046508646666666665
2019-04-30,OMGE3,21.2,3839756.0,2636580400.0,0.0
2019-05-31,OMGE3,21.93,3668140.0,2727368310.0,0.0
2019-06-30,OMGE3,23.9,37159970.0,2972371300.0,0.0
2019-07-31,OMGE3,27.5,13450041.0,3768792500.0,0.0
2019-08-31,OMGE3,30.6,10555014.0,4193638200.0,0.0
2019-09-30,OMGE3,32.75,22214631.0,5398804750.0,0.0
2019-10-31,OMGE3,34.18,21435416.0,5634538820.0,0.0
2019-11-30,OMGE3,36.93,7928952.0,6087873570.0,0.0
2019-12-31,OMGE3,36.5,37840414.0,6016988500.0,0.0
2020-01-31,OMGE3,39.7,13782394.0,6544505300.0,0.0
2020-02-29,OMGE3,38.75,45254572.0,6387898750.0,0.0
2020-03-31,OMGE3,27.18,14328891.0,4619621520.0,0.0
2020-04-30,OMGE3,29.99,25578241.0,5097220360.0,0.0
2020-05-31,OMGE3,32.02,19048092.0,5442247280.0,0.0
2020-06-30,OMGE3,37.72,158075723.0,6417414120.0,0.0
2020-07-31,OMGE3,39.6,114164405.0,6737264028.0,0.0
2020-08-31,OMGE3,40.55,31388354.0,6898890311.0,0.0
2020-09-30,OMGE3,36.61,28788257.0,7166542188.0,0.0
2020-10-31,OMGE3,33.75,29493344.0,6606686666.0,0.0
2020-11-30,OMGE3,36.8,31544092.0,7203735387.0,0.0
2020-12-31,OMGE3,40.36,33666982.0,7900618484.0,0.0
2021-01-31,OMGE3,40.27,49047664.0,7889381515.0,0.0
2021-02-28,OMGE3,39.53,53799420.0,7744406538.0,0.0
2021-03-31,OMGE3,39.3,64283077.0,7704219948.0,0.0
2021-04-30,OMGE3,39.2,61999916.0,7684616335.0,0.0
2021-05-31,OMGE3,39.76,40763792.0,7794396569.0,0.0
2021-06-30,OMGE3,38.0,41372696.0,7458192930.0,0.0
2021-07-31,OMGE3,36.12,46445239.0,7089208648.0,0.0
2021-08-31,OMGE3,33.14,48951996.0,6504329308.0,0.0
2021-09-30,OMGE3,32.08,145044914.0,6311238237.0,0.0
2021-10-31,OMGE3,32.73,63305060.0,6439115570.0,0.0
2021-11-30,OMGE3,27.14,72393255.0,5339370503.0,0.0
2021-12-31,OMGE3,27.57,23046273.0,5423966278.0,0.0
2017-04-30,PARD3,17.35,12022458.0,2948337290.0,0.05375388716081741
2017-05-31,PARD3,18.9,24535003.0,3038712800.0,0.052155172413362066
2017-06-30,PARD3,19.55,28769558.0,3143496000.0,0.05041666666625
2017-07-31,PARD3,23.05,7988281.0,3706705700.0,0.04275618374522968
2017-08-31,PARD3,24.76,15814300.0,3981761600.0,0.03980263157861842
2017-09-30,PARD3,25.09,13197744.0,4034153200.0,0.03928571428538961
2017-10-31,PARD3,25.13,14238409.0,4040702150.0,0.039222042139059964
2017-11-30,PARD3,25.28,12310216.0,4065588160.0,0.03898195876256443
2017-12-31,PARD3,27.38,9478399.0,4374698600.0,0.04309290700568862
2018-01-31,PARD3,25.82,9038846.0,4123633500.0,0.045692161713968255
2018-02-28,PARD3,24.1,12551273.0,3848724600.0,0.048955887550680276
2018-03-31,PARD3,25.34,8555218.0,4046397190.0,0.04656431879618247
2018-04-30,PARD3,21.31,29415141.0,3404144210.0,0.010072049440938823
2018-05-31,PARD3,16.34,7944014.0,2599933150.0,0.01678112139093199
2018-06-30,PARD3,14.49,6463800.0,2305230400.0,0.022909795153977272
2018-07-31,PARD3,15.21,6521809.0,2412633180.0,0.021889923708469056
2018-08-31,PARD3,12.19,3754590.0,1933250040.0,0.02731791292073171
2018-09-30,PARD3,12.44,3021968.0,1972543740.0,0.03139479236387782
2018-10-31,PARD3,12.63,13129356.0,1994810170.0,0.031044358043335524
2018-11-30,PARD3,14.93,5878267.0,2357622000.0,0.02626697627777778
2018-12-31,PARD3,15.57,4956484.0,2449307300.0,0.017438266535294115
2019-01-31,PARD3,16.08,45452741.0,2530514280.0,0.016878653427018633
2019-02-28,PARD3,15.95,1949030.0,2509557640.0,0.01701960251617954
2019-03-31,PARD3,16.96,1589501.0,2658873700.0,0.020189243436945815
2019-04-30,PARD3,17.04,4124366.0,2671971600.0,0.026087280578431377
2019-05-31,PARD3,14.59,11592546.0,2269866070.0,0.026592488699365265
2019-06-30,PARD3,16.3,5343635.0,2527894700.0,0.027800175701554405
2019-07-31,PARD3,16.58,14270814.0,2571117770.0,0.023761398672440145
2019-08-31,PARD3,20.27,11585246.0,3143496000.0,0.019434843997500003
2019-09-30,PARD3,20.24,12441767.0,3130398100.0,0.019705272423430967
2019-10-31,PARD3,19.69,3711832.0,3045261750.0,0.020256172512688176
2019-11-30,PARD3,21.06,5972418.0,3256137940.0,0.018944328677393405
2019-12-31,PARD3,23.11,6591786.0,3565248380.0,0.016920769648787658
2020-01-31,PARD3,24.88,24423762.0,3837684700.0,0.015719568253924916
2020-02-29,PARD3,24.41,30541662.0,3765646250.0,0.016020290429217394
2020-03-31,PARD3,16.37,10753763.0,2517416380.0,0.023315184619146723
